,id_ref,created_ref,valid_ref,size,pre_pt_supervoxel_id,pre_pt_root_id,post_pt_supervoxel_id,post_pt_root_id,id,created,valid,target_id,classification_system,cell_type,pre_pt_position,post_pt_position,ctr_pt_position
1635,101031657,2020-11-04 09:55:57.469348+00:00,t,1472,84598899079536917,864691135544588584,84598899079545060,864691135429430576,1636,2022-02-07 19:04:03+00:00,t,101031657,cg_calls,4P,[144272 177448  19290],[144212 177420  19297],[144254 177421  19292]
1636,58302200,2020-11-04 11:12:01.266570+00:00,t,3132,81361730554476609,864691135544588584,81291361810303962,864691135855958318,1637,2022-02-07 19:04:03+00:00,t,58302200,cg_calls,4P,[120466 175948  18080],[120352 175930  18077],[120396 175870  18076]
1637,139324596,2020-11-04 14:51:52.595672+00:00,t,228,87272361736365468,864691135544588584,87272361736357435,864691135270348965,1638,2022-02-07 19:04:03+00:00,t,139324596,cg_calls,23P,[163862 173450  20004],[163866 173370  19992],[163904 173441  19998]
1638,112331024,2020-11-04 07:37:33.393107+00:00,t,1896,85020218191088705,864691135544588584,85020218191080608,864691137197250369,1639,2022-02-07 19:04:03+00:00,t,112331024,cg_calls,INH,[147224 171070  18991],[147314 171042  18987],[147282 171083  18988]
1639,60370044,2020-11-04 10:14:40.212463+00:00,t,2952,81079705755014630,864691135544588584,81079705755023237,864691135698415381,1640,2022-02-07 19:04:03+00:00,t,60370044,cg_calls,4P,[118314 172102  17692],[118344 172060  17700],[118348 172086  17693]
1640,96794069,2020-11-04 13:58:18.804118+00:00,t,928,84034368376805854,864691135544588584,84034368376808795,864691136603002833,1641,2022-02-07 19:04:03+00:00,t,96794069,cg_calls,INH,[139892 165852  17708],[139812 165876  17714],[139814 165900  17713]
1641,78921664,2020-11-04 10:37:53.801592+00:00,t,512,81077025695300256,864691135544588584,81077025695313880,864691136175071494,1642,2022-02-07 19:04:03+00:00,t,78921664,cg_calls,23P,[118658 151968  17597],[118674 152026  17606],[118690 152018  17602]
1642,69416712,2020-11-04 13:44:40.336063+00:00,t,3096,82411489280946665,864691135544588584,82411489280981542,864691136379707861,1643,2022-02-07 19:04:03+00:00,t,69416712,cg_calls,23P,[128394 133232  17928],[128448 133130  17930],[128426 133174  17927]
1643,119231011,2020-11-04 07:38:27.707331+00:00,t,1692,85582274724250795,864691135544588584,85582274724257411,864691136641678564,1644,2022-02-07 19:04:03+00:00,t,119231011,cg_calls,23P,[151422 164542  18536],[151336 164476  18538],[151392 164530  18535]
1644,54472552,2020-11-04 12:38:12.235539+00:00,t,4164,81010642882148490,864691135544588584,81010642882136211,864691134885544698,1645,2022-02-07 19:04:03+00:00,t,54472552,cg_calls,4P,[118236 181940  19171],[118250 181940  19166],[118124 181976  19175]
1645,96807591,2020-11-04 13:32:17.155054+00:00,t,4012,83965030492010997,864691135544588584,83965030492007954,864691135498568211,1646,2022-02-07 19:04:03+00:00,t,96807591,cg_calls,4P,[139436 173702  18348],[139444 173570  18350],[139454 173640  18345]
1646,73946251,2020-11-04 07:37:08.042125+00:00,t,1984,82418223991488680,864691135544588584,82418223991490740,864691135759495246,1647,2022-02-07 19:04:03+00:00,t,73946251,cg_calls,4P,[128278 183406  19921],[128356 183416  19929],[128284 183362  19926]
1647,81895259,2020-11-04 07:09:38.829357+00:00,t,2124,82767112640306895,864691135544588584,82767112640306401,864691136595402914,1648,2022-02-07 19:04:03+00:00,t,81895259,cg_calls,23P,[131052 161460  18596],[130946 161392  18591],[130990 161430  18597]
1648,90890359,2020-11-04 10:54:46.307574+00:00,t,1304,83541306332266968,864691135544588584,83541306332243278,864691136619058573,1649,2022-02-07 19:04:03+00:00,t,90890359,cg_calls,23P,[136540 162054  19011],[136526 162042  19002],[136478 162102  19011]
1649,59655416,2020-11-04 12:33:34.824178+00:00,t,3948,81432511951427606,864691135544588584,81432511951427631,864691136084414828,1650,2022-02-07 19:04:03+00:00,t,59655416,cg_calls,4P,[121020 179312  20966],[120922 179362  20962],[120960 179364  20960]
1650,93504939,2020-11-04 06:48:59.403833+00:00,t,844,84244649639940266,864691135544588584,84244649639951509,864691135468524172,1651,2022-02-07 19:04:03+00:00,t,93504939,cg_calls,4P,[141356 159808  15069],[141474 159860  15079],[141445 159869  15079]
1651,132985851,2020-11-04 09:55:54.752341+00:00,t,2464,86848224589541304,864691135544588584,86777855845373985,864691135749583657,1652,2022-02-07 19:04:03+00:00,t,132985851,cg_calls,23P,[160304 158984  16354],[160202 159042  16353],[160262 158999  16351]
1652,74538801,2020-11-04 09:16:46.326777+00:00,t,984,82486324523097444,864691135544588584,82486324523107947,864691136287483587,1653,2022-02-07 19:04:03+00:00,t,74538801,cg_calls,4P,[128558 166422  16236],[128554 166376  16242],[128489 166408  16235]
1653,60122564,2020-11-04 08:21:18.864240+00:00,t,4152,81502605548730916,864691135544588584,81502605548780729,864691136390664319,1654,2022-02-07 19:04:03+00:00,t,60122564,cg_calls,4P,[121462 177060  18436],[121450 176972  18444],[121441 177010  18442]
1654,101098155,2020-11-04 13:52:08.167944+00:00,t,12168,84668580695807200,864691135544588584,84668580695794382,864691136010882211,1655,2022-02-07 19:04:03+00:00,t,101098155,cg_calls,4P,[144556 172600  19578],[144610 172556  19567],[144566 172612  19570]
1655,111606656,2020-11-04 11:51:55.322627+00:00,t,5668,85020355562941751,864691135544588584,85020355562926686,864691136974805276,1656,2022-02-07 19:04:03+00:00,t,111606656,cg_calls,INH,[147080 172226  18502],[147000 172222  18492],[147009 172208  18492]
1656,64614066,2020-11-04 10:22:38.743469+00:00,t,3540,81638670113153989,864691135544588584,81638670113160144,864691135341141169,1657,2022-02-07 19:04:03+00:00,t,64614066,cg_calls,23P,[122796 142064  18825],[122740 142170  18833],[122786 142106  18827]
1657,58964741,2020-11-04 14:45:40.325072+00:00,t,1788,81077025829362443,864691135544588584,81077025829354760,864691135472692786,1658,2022-02-07 19:04:03+00:00,t,58964741,cg_calls,23P,[118450 152068  18459],[118386 152066  18458],[118399 152114  18458]
1658,38601318,2020-11-04 11:51:38.781812+00:00,t,3852,79531043627299504,864691135544588584,79531043627289519,864691136759133038,1659,2022-02-07 19:04:03+00:00,t,38601318,cg_calls,23P,[107490 167876  17695],[107456 167776  17683],[107478 167828  17692]
1659,54348032,2020-11-04 13:03:06.502101+00:00,t,436,80869561796630989,864691135544588584,80869630516111191,864691135210878656,1660,2022-02-07 19:04:03+00:00,t,54348032,cg_calls,4P,[116954 179340  19340],[116918 179404  19338],[116894 179344  19336]
1660,62324454,2020-11-04 12:39:13.048945+00:00,t,5288,82059645560498695,864691135544588584,82059645560502412,864691135618469775,1661,2022-02-07 19:04:03+00:00,t,62324454,cg_calls,23P,[125708 133286  18298],[125714 133248  18311],[125712 133355  18306]
1661,110807396,2020-11-04 09:45:02.510537+00:00,t,4512,85232217575535672,864691135544588584,85232217575533454,864691132305566646,1662,2022-02-07 19:04:03+00:00,t,110807396,cg_calls,4P,[148914 177678  17504],[148972 177696  17500],[148948 177708  17505]
1662,73943846,2020-11-04 08:39:56.579953+00:00,t,1280,82624725683490333,864691135544588584,82624725683492563,864691135468653964,1663,2022-02-07 19:04:03+00:00,t,73943846,cg_calls,INH,[130072 148782  17297],[130006 148732  17298],[130063 148746  17296]
1663,95648069,2020-11-04 10:38:28.536532+00:00,t,936,83961869462931495,864691135544588584,83891500718743771,864691136041056086,1664,2022-02-07 19:04:03+00:00,t,95648069,cg_calls,23P,[139374 149804  18632],[139228 149874  18626],[139296 149858  18628]
1664,57229980,2020-11-04 12:39:15.076283+00:00,t,1380,81361524396287292,864691135544588584,81361524396278584,864691135775786925,1665,2022-02-07 19:04:03+00:00,t,57229980,cg_calls,4P,[120748 174684  18244],[120740 174658  18241],[120728 174686  18241]
1665,76821315,2020-11-04 13:37:22.613405+00:00,t,3944,82975057844249114,864691135544588584,82975057844247805,864691136091876788,1666,2022-02-07 19:04:03+00:00,t,76821315,cg_calls,23P,[132158 137538  19273],[132192 137472  19265],[132216 137518  19268]
1666,40129003,2020-11-04 13:44:59.221431+00:00,t,4956,79391337132239274,864691135544588584,79391337132255110,864691136089996599,1667,2022-02-07 19:04:03+00:00,t,40129003,cg_calls,23P,[106512 175776  19083],[106516 175698  19086],[106543 175769  19082]
1667,88304044,2020-11-04 09:16:49.125899+00:00,t,2180,83466608059870512,864691135544588584,83396170596225583,864691135135384345,1668,2022-02-07 19:04:03+00:00,t,88304044,cg_calls,23P,[135792 129752  17621],[135706 129718  17614],[135736 129744  17623]
1668,65113183,2020-11-04 13:39:25.112321+00:00,t,800,81641830940223127,864691135544588584,81641830940222174,864691135762615606,1669,2022-02-07 19:04:03+00:00,t,65113183,cg_calls,23P,[122768 165966  16423],[122706 165900  16420],[122720 165978  16422]
1669,60000622,2020-11-04 13:50:31.267488+00:00,t,1824,81219275012353500,864691135544588584,81148906268155319,864691136066218136,1670,2022-02-07 19:04:03+00:00,t,60000622,cg_calls,23P,[119348 163334  17706],[119300 163352  17706],[119312 163274  17701]
1670,79344662,2020-11-04 07:03:44.032114+00:00,t,4956,81502880493818697,864691135544588584,81502880493821068,864691136297520155,1671,2022-02-07 19:04:03+00:00,t,79344662,cg_calls,4P,[121778 179266  18980],[121802 179242  18988],[121748 179208  18985]
1671,58072263,2020-11-04 11:07:16.615532+00:00,t,2820,81497039271323435,864691135544588584,81497039271329778,864691135584822392,1672,2022-02-07 19:04:03+00:00,t,58072263,cg_calls,4P,[121604 135488  18619],[121506 135434  18621],[121552 135422  18619]
1672,81629978,2020-11-04 12:20:48.576090+00:00,t,1864,82838374939139183,864691135544588584,82908743683341219,864691135082664695,1673,2022-02-07 19:04:03+00:00,t,81629978,cg_calls,4P,[131586 168044  20214],[131692 168006  20213],[131666 168060  20209]
1673,86280579,2020-11-04 09:00:18.025417+00:00,t,2796,83822643669067572,864691135544588584,83822643669058242,864691136379805653,1674,2022-02-07 19:04:03+00:00,t,86280579,cg_calls,4P,[138510 161126  17818],[138548 161216  17809],[138439 161170  17809]
1674,88897652,2020-11-04 14:34:37.705558+00:00,t,524,83400362283104768,864691135544588584,83400362283096570,864691136329902058,1675,2022-02-07 19:04:03+00:00,t,88897652,cg_calls,4P,[135446 160482  16193],[135382 160466  16188],[135442 160492  16192]
1675,88157876,2020-11-04 12:06:02.405560+00:00,t,280,83466539340467398,864691135544588584,83466539340455078,864691136175018246,1676,2022-02-07 19:04:03+00:00,t,88157876,cg_calls,23P,[135954 129702  17671],[136072 129696  17661],[135996 129672  17670]
1676,65575004,2020-11-04 13:03:26.654834+00:00,t,604,81991132309063224,864691135544588584,81991132309054631,864691135975505519,1677,2022-02-07 19:04:03+00:00,t,65575004,cg_calls,4P,[125298 146970  18616],[125196 146976  18609],[125274 146940  18614]
1677,84641061,2020-11-04 10:10:30.991370+00:00,t,4396,82125891135789665,864691135544588584,82125891135789658,864691135491109991,1678,2022-02-07 19:04:03+00:00,t,84641061,cg_calls,23P,[126152 102534  18045],[126230 102512  18048],[126232 102544  18048]
1678,70447986,2020-11-04 14:51:01.664542+00:00,t,1732,82416643107760990,864691135544588584,82416643107761955,864691135654462658,1679,2022-02-07 19:04:03+00:00,t,70447986,cg_calls,23P,[128474 171416  17125],[128474 171350  17129],[128490 171384  17128]
1679,59721445,2020-11-04 12:56:06.951178+00:00,t,1496,81219618609491816,864691135544588584,81219618609476585,864691136311811901,1680,2022-02-07 19:04:03+00:00,t,59721445,cg_calls,23P,[119444 165654  17542],[119498 165648  17531],[119486 165637  17536]
1680,47235147,2020-11-04 11:02:15.800911+00:00,t,2328,80163331800905659,864691135544588584,80163331800907694,864691135915589990,1681,2022-02-07 19:04:03+00:00,t,47235147,cg_calls,INH,[111880 160214  19503],[111852 160272  19500],[111840 160206  19500]
1681,57224002,2020-11-04 08:27:31.608834+00:00,t,4280,81080049419645862,864691135544588584,81080049419638993,864691136209001660,1682,2022-02-07 19:04:03+00:00,t,57224002,cg_calls,4P,[118728 174356  18311],[118800 174472  18308],[118766 174400  18315]
1682,39919348,2020-11-04 08:28:38.762739+00:00,t,2204,79671643743778542,864691135544588584,79671643743767844,864691135561268705,1683,2022-02-07 19:04:03+00:00,t,39919348,cg_calls,23P,[108574 166922  18191],[108548 166978  18186],[108542 166918  18192]
1683,80490373,2020-11-04 09:02:26.968748+00:00,t,1288,83119574702169952,864691135544588584,83119574702170937,864691134940725347,1684,2022-02-07 19:04:03+00:00,t,80490373,cg_calls,23P,[133294 165998  17426],[133348 165870  17426],[133286 165924  17432]
1684,77139108,2020-11-04 11:51:38.781812+00:00,t,3324,82980005646795346,864691135544588584,82980005646793913,864691135693452735,1685,2022-02-07 19:04:03+00:00,t,77139108,cg_calls,INH,[132260 174788  19426],[132314 174642  19428],[132312 174710  19432]
1685,116748859,2020-11-04 12:33:31.427211+00:00,t,2428,85651268810733026,864691135544588584,85651268810727714,864691135582348397,1686,2022-02-07 19:04:03+00:00,t,116748859,cg_calls,4P,[152020 153966  16736],[151954 153870  16732],[151948 153920  16736]
1686,97161078,2020-11-04 12:10:28.044880+00:00,t,3288,84386624347500420,864691135544588584,84386624347498461,864691135307763782,1687,2022-02-07 19:04:03+00:00,t,97161078,cg_calls,4P,[142478 168862  17251],[142448 168766  17245],[142498 168794  17248]
1687,63558511,2020-11-04 13:27:05.216260+00:00,t,1968,81988039865578144,864691135544588584,81988039865568062,864691135810365644,1688,2022-02-07 19:04:03+00:00,t,63558511,cg_calls,23P,[125190 123744  18152],[125268 123806  18145],[125254 123793  18150]
1688,65588677,2020-11-04 09:23:18.034005+00:00,t,3868,81852868856432465,864691135544588584,81852868856442611,864691135755531986,1689,2022-02-07 19:04:03+00:00,t,65588677,cg_calls,4P,[124106 165376  19914],[124056 165450  19916],[124096 165436  19912]
1689,83426298,2020-11-04 14:49:34.716703+00:00,t,1484,83048656202281683,864691135544588584,83048656202272671,864691135123101735,1690,2022-02-07 19:04:03+00:00,t,83426298,cg_calls,23P,[132758 161808  17530],[132672 161726  17531],[132748 161770  17527]
1690,53358277,2020-11-04 14:15:46.163610+00:00,t,2156,80587262186029104,864691135544588584,80587262186020838,864691136174951942,1691,2022-02-07 19:04:03+00:00,t,53358277,cg_calls,4P,[115126 173080  19210],[115032 173054  19204],[115060 173115  19210]
1691,112579227,2020-11-04 08:44:07.455383+00:00,t,1192,85510600041894066,864691135544588584,85440231297730083,864691136423640879,1692,2022-02-07 19:04:03+00:00,t,112579227,cg_calls,23P,[150576 154780  16794],[150522 154724  16799],[150538 154750  16797]
1692,40643188,2020-11-04 13:43:45.379095+00:00,t,3140,79459712944353148,864691135544588584,79459712944349325,864691135472998962,1693,2022-02-07 19:04:03+00:00,t,40643188,cg_calls,23P,[106674 160758  18451],[106626 160634  18442],[106656 160684  18445]
1693,53740808,2020-11-04 09:15:51.910815+00:00,t,4968,80656668857352193,864691135544588584,80656668857360162,864691135133544352,1694,2022-02-07 19:04:03+00:00,t,53740808,cg_calls,23P,[115672 165988  19039],[115566 165940  19040],[115614 165992  19043]
1694,47232257,2020-11-04 10:04:43.181967+00:00,t,2080,80375399972221901,864691135544588584,80375399972229583,864691136296656411,1695,2022-02-07 19:04:03+00:00,t,47232257,cg_calls,23P,[113502 167392  18777],[113496 167450  18779],[113492 167430  18778]
1695,62557044,2020-11-04 11:20:14.029455+00:00,t,808,81923306453830514,864691135544588584,81923306453828475,864691136100734581,1696,2022-02-07 19:04:03+00:00,t,62557044,cg_calls,4P,[124672 165844  20526],[124726 165884  20527],[124680 165880  20530]
1696,77997945,2020-11-04 12:33:09.978311+00:00,t,3060,82839336877329313,864691135544588584,82839336877354866,864691136297787675,1697,2022-02-07 19:04:03+00:00,t,77997945,cg_calls,4P,[131388 175268  18954],[131346 175276  18956],[131343 175276  18952]
1697,65649017,2020-11-04 13:57:24.454487+00:00,t,1560,81993880819571203,864691135544588584,81993880819561134,864691136311738685,1698,2022-02-07 19:04:03+00:00,t,65649017,cg_calls,4P,[125412 167490  16444],[125438 167390  16451],[125442 167450  16444]
1698,74574604,2020-11-04 07:15:03.145297+00:00,t,3220,82486805961923924,864691135544588584,82557174706097015,864691135209022841,1699,2022-02-07 19:04:03+00:00,t,74574604,cg_calls,23P,[129012 169862  19167],[129100 169888  19169],[129060 169862  19169]
1699,74930458,2020-11-04 14:20:51.629642+00:00,t,3740,82487080571371482,864691135544588584,82416711827210525,864691135867519510,1700,2022-02-07 19:04:03+00:00,t,74930458,cg_calls,INH,[128568 171842  17072],[128458 171842  17085],[128528 171774  17078]
1700,512644722,2020-11-04 09:21:35.339742+00:00,t,1512,81078949974917733,864691135544588584,81078881255433739,864691135577852165,1701,2022-02-07 19:04:03+00:00,t,512644722,cg_calls,23P,[118684 166132  18658],[118628 166036  18652],[118650 166066  18653]
1701,47133267,2020-11-04 07:09:27.317908+00:00,t,416,80093856410351764,864691135544588584,80093856410343085,864691135441563208,1702,2022-02-07 19:04:03+00:00,t,47133267,cg_calls,23P,[111216 166828  19894],[111140 166820  19880],[111199 166834  19885]
1702,99977068,2020-11-04 11:00:13.663559+00:00,t,3128,82834045544892433,864691135544588584,82834045544897863,864691135576179230,1703,2022-02-07 19:04:03+00:00,t,99977068,cg_calls,23P,[131514 135764  19598],[131420 135720  19601],[131470 135760  19603]
1703,73059989,2020-11-04 14:28:14.667857+00:00,t,988,82203131827817471,864691135544588584,82203131827795754,864691135404631790,1704,2022-02-07 19:04:03+00:00,t,73059989,cg_calls,23P,[126800 153728  18206],[126912 153792  18197],[126850 153774  18199]
